           halfwidth 	                   dw 	                kappa 	           Difference 
   1.000000000000000 	    0.000000000000000 	    1.000000000000000 	    0.030941684455360 
   1.050000000000000 	    0.000000000000000 	    1.050000000000000 	    0.028401152397716 
   1.100000000000000 	    0.000000000000000 	    1.100000000000000 	    0.026157409372732 
   1.150000000000000 	    0.000000000000000 	    1.150000000000000 	    0.024168859987784 
   1.200000000000000 	    0.000000000000000 	    1.200000000000000 	    0.022401688049976 
   1.250000000000000 	    0.000000000000000 	    1.250000000000000 	    0.020827729616779 
   1.300000000000000 	    0.000000000000000 	    1.300000000000000 	    0.019422640616231 
   1.350000000000000 	    0.000000000000000 	    1.350000000000000 	    0.018167522981426 
   1.400000000000000 	    0.000000000000000 	    1.400000000000000 	    0.017048555834645 
   1.450000000000000 	    0.000000000000000 	    1.450000000000000 	    0.016045176679960 
   1.500000000000000 	    0.000000000000000 	    1.500000000000000 	    0.015155479394369 
   1.550000000000000 	    0.000000000000000 	    1.550000000000000 	    0.014360359532502 
   1.600000000000000 	    0.000000000000000 	    1.600000000000000 	    0.013650908865592 
   1.650000000000000 	    0.000000000000000 	    1.650000000000000 	    0.013032790232280 
   1.700000000000000 	    0.000000000000000 	    1.700000000000000 	    0.012481070810046 
   1.750000000000000 	    0.000000000000000 	    1.750000000000000 	    0.011989429632573 
   1.800000000000000 	    0.000000000000000 	    1.800000000000000 	    0.011580187042984 
   1.850000000000000 	    0.000000000000000 	    1.850000000000000 	    0.011227819784986 
   1.900000000000000 	    0.000000000000000 	    1.900000000000000 	    0.010919838015444 
   1.950000000000000 	    0.000000000000000 	    1.950000000000000 	    0.010648939693232 
   2.000000000000000 	    0.000000000000000 	    2.000000000000000 	    0.010433952089462 
   2.050000000000000 	    0.000000000000000 	    2.050000000000000 	    0.010283377253120 
   2.100000000000000 	    0.000000000000000 	    2.100000000000000 	    0.010173484568304 
   2.150000000000000 	    0.000000000000000 	    2.150000000000000 	    0.010095391116810 
   2.200000000000000 	    0.000000000000000 	    2.200000000000000 	    0.010043556589513 
   2.250000000000000 	    0.000000000000000 	    2.250000000000000 	    0.010014074787827 
   2.300000000000000 	    0.000000000000000 	    2.300000000000000 	    0.010003981586513 
   2.350000000000000 	    0.000000000000000 	    2.350000000000000 	    0.010010961594311 
   2.400000000000000 	    0.000000000000000 	    2.400000000000000 	    0.010063675722040 
   2.450000000000000 	    0.000000000000000 	    2.450000000000000 	    0.010170076742750 
   2.500000000000000 	    0.000000000000000 	    2.500000000000000 	    0.010308609547287 
   2.550000000000000 	    0.000000000000000 	    2.550000000000000 	    0.010471845253815 
   2.600000000000000 	    0.000000000000000 	    2.600000000000000 	    0.010655323460337 
   2.650000000000000 	    0.000000000000000 	    2.650000000000000 	    0.010855792175949 
   2.700000000000000 	    0.000000000000000 	    2.700000000000000 	    0.011070838643758 
   2.750000000000000 	    0.000000000000000 	    2.750000000000000 	    0.011298682574674 
   2.800000000000000 	    0.000000000000000 	    2.800000000000000 	    0.011537688469199 
   2.850000000000000 	    0.000000000000000 	    2.850000000000000 	    0.011786647448051 
   2.900000000000000 	    0.000000000000000 	    2.900000000000000 	    0.012044526434063 
   2.950000000000000 	    0.000000000000000 	    2.950000000000000 	    0.012310398928732 
   3.000000000000000 	    0.000000000000000 	    3.000000000000000 	    0.012583520802331 
   3.050000000000000 	    0.000000000000000 	    3.050000000000000 	    0.012863217488868 
   3.100000000000000 	    0.000000000000000 	    3.100000000000000 	    0.013148956215574 
   3.150000000000000 	    0.000000000000000 	    3.150000000000000 	    0.013440167784740 
   3.200000000000000 	    0.000000000000000 	    3.200000000000000 	    0.013736487514630 
   3.250000000000000 	    0.000000000000000 	    3.250000000000000 	    0.014037403195568 
   3.300000000000000 	    0.000000000000000 	    3.300000000000000 	    0.014342712402589 
   3.350000000000000 	    0.000000000000000 	    3.350000000000000 	    0.014651960276156 
   3.400000000000000 	    0.000000000000000 	    3.400000000000000 	    0.014964911714325 
   3.450000000000000 	    0.000000000000000 	    3.450000000000000 	    0.015281274534837 
   3.500000000000000 	    0.000000000000000 	    3.500000000000000 	    0.015600787692625 
   3.550000000000000 	    0.000000000000000 	    3.550000000000000 	    0.015923333118909 
   3.600000000000000 	    0.000000000000000 	    3.600000000000000 	    0.016248556225770 
   3.650000000000000 	    0.000000000000000 	    3.650000000000000 	    0.016576404881652 
   3.700000000000000 	    0.000000000000000 	    3.700000000000000 	    0.016906608671064 
   3.750000000000000 	    0.000000000000000 	    3.750000000000000 	    0.017239047526772 
   3.800000000000000 	    0.000000000000000 	    3.800000000000000 	    0.017573561464348 
   3.850000000000000 	    0.000000000000000 	    3.850000000000000 	    0.017909947366142 
   3.900000000000000 	    0.000000000000000 	    3.900000000000000 	    0.018248147524267 
   3.950000000000000 	    0.000000000000000 	    3.950000000000000 	    0.018587928014963 
   4.000000000000000 	    0.000000000000000 	    4.000000000000000 	    0.018929181811132 
   4.050000000000001 	    0.000000000000000 	    4.050000000000001 	    0.019271896140214 
   4.100000000000000 	    0.000000000000000 	    4.100000000000000 	    0.019615863616815 
   4.150000000000000 	    0.000000000000000 	    4.150000000000000 	    0.019960938386114 
   4.200000000000000 	    0.000000000000000 	    4.200000000000000 	    0.020307023856884 
   4.250000000000000 	    0.000000000000000 	    4.250000000000000 	    0.020654100220874 
   4.300000000000001 	    0.000000000000000 	    4.300000000000001 	    0.021002035278282 
   4.350000000000000 	    0.000000000000000 	    4.350000000000000 	    0.021350723405661 
   4.400000000000000 	    0.000000000000000 	    4.400000000000000 	    0.021700065967813 
