           halfwidth 	                   dw 	                kappa 	                g2(0) 
   1.000000000000000 	    0.012500000000000 	    0.031250000000000 	    0.416734633198608 
   1.050000000000000 	    0.013125000000000 	    0.032812500000000 	    0.395108469336372 
   1.100000000000000 	    0.013750000000000 	    0.034375000000000 	    0.375341062314906 
   1.150000000000000 	    0.014375000000000 	    0.035937500000000 	    0.357224766181290 
   1.200000000000000 	    0.015000000000000 	    0.037500000000000 	    0.340579318390577 
   1.250000000000000 	    0.015625000000000 	    0.039062500000000 	    0.325247827789800 
   1.300000000000000 	    0.016250000000000 	    0.040625000000000 	    0.311093382808854 
   1.350000000000000 	    0.016875000000000 	    0.042187500000000 	    0.297996185241215 
   1.400000000000000 	    0.017500000000000 	    0.043750000000000 	    0.285851127245023 
   1.450000000000000 	    0.018125000000000 	    0.045312500000000 	    0.274565741010644 
   1.500000000000000 	    0.018750000000000 	    0.046875000000000 	    0.264058461300987 
   1.550000000000000 	    0.019375000000000 	    0.048437500000000 	    0.254257150541008 
   1.600000000000000 	    0.020000000000000 	    0.050000000000000 	    0.245097844291057 
   1.650000000000000 	    0.020625000000000 	    0.051562500000000 	    0.236523681868836 
   1.700000000000000 	    0.021250000000000 	    0.053125000000000 	    0.228483992717235 
   1.750000000000000 	    0.021875000000000 	    0.054687500000000 	    0.220933513993520 
   1.800000000000000 	    0.022500000000000 	    0.056250000000000 	    0.213831718919250 
   1.850000000000000 	    0.023125000000000 	    0.057812500000000 	    0.207142238807637 
   1.900000000000000 	    0.023750000000000 	    0.059375000000000 	    0.200832364488679 
   1.950000000000000 	    0.024375000000000 	    0.060937500000000 	    0.194872615177719 
   2.000000000000000 	    0.025000000000000 	    0.062500000000000 	    0.189236364763417 
   2.050000000000000 	    0.025625000000000 	    0.064062500000000 	    0.183899517093669 
   2.100000000000000 	    0.026250000000000 	    0.065625000000000 	    0.178840223170452 
   2.150000000000000 	    0.026875000000000 	    0.067187500000000 	    0.174038634273698 
   2.200000000000000 	    0.027500000000000 	    0.068750000000000 	    0.169476685959042 
   2.250000000000000 	    0.028125000000000 	    0.070312500000000 	    0.165137908646743 
   2.300000000000000 	    0.028750000000000 	    0.071875000000000 	    0.161007261165372 
   2.350000000000000 	    0.029375000000000 	    0.073437500000000 	    0.157070984155847 
   2.400000000000000 	    0.030000000000000 	    0.075000000000000 	    0.153316470696571 
   2.450000000000000 	    0.030625000000000 	    0.076562500000000 	    0.149732151893973 
   2.500000000000000 	    0.031250000000000 	    0.078125000000000 	    0.146307395505885 
   2.550000000000000 	    0.031875000000000 	    0.079687500000000 	    0.143032415938806 
   2.600000000000000 	    0.032500000000000 	    0.081250000000000 	    0.139898194191795 
   2.650000000000000 	    0.033125000000000 	    0.082812500000000 	    0.136896406516243 
   2.700000000000000 	    0.033750000000000 	    0.084375000000000 	    0.134019360728386 
   2.750000000000000 	    0.034375000000000 	    0.085937500000000 	    0.131259939254062 
   2.800000000000000 	    0.035000000000000 	    0.087500000000000 	    0.128611548107102 
   2.850000000000000 	    0.035625000000000 	    0.089062500000000 	    0.126068071107254 
   2.900000000000000 	    0.036250000000000 	    0.090625000000000 	    0.123623828733177 
   2.950000000000000 	    0.036875000000000 	    0.092187500000000 	    0.121273541082892 
   3.000000000000000 	    0.037500000000000 	    0.093750000000000 	    0.119012294480621 
   3.050000000000000 	    0.038125000000000 	    0.095312500000000 	    0.116835511326072 
   3.100000000000000 	    0.038750000000000 	    0.096875000000000 	    0.114738922831834 
   3.150000000000000 	    0.039375000000000 	    0.098437500000000 	    0.112718544337426 
   3.200000000000000 	    0.040000000000000 	    0.100000000000000 	    0.110770652925731 
   3.250000000000000 	    0.040625000000000 	    0.101562500000000 	    0.108891767100025 
   3.300000000000000 	    0.041250000000000 	    0.103125000000000 	    0.107078628307940 
   3.350000000000000 	    0.041875000000000 	    0.104687500000000 	    0.105328184123348 
   3.400000000000000 	    0.042500000000000 	    0.106250000000000 	    0.103637572918691 
   3.450000000000000 	    0.043125000000000 	    0.107812500000000 	    0.102004109879046 
   3.500000000000000 	    0.043750000000000 	    0.109375000000000 	    0.100425274225852 
   3.550000000000000 	    0.044375000000000 	    0.110937500000000 	    0.098898697532657 
   3.600000000000000 	    0.045000000000000 	    0.112500000000000 	    0.097422153028055 
   3.650000000000000 	    0.045625000000000 	    0.114062500000000 	    0.095993545792188 
   3.700000000000000 	    0.046250000000000 	    0.115625000000000 	    0.094610903763279 
   3.750000000000000 	    0.046875000000000 	    0.117187500000000 	    0.093272369479205 
   3.800000000000000 	    0.047500000000000 	    0.118750000000000 	    0.091976192487096 
   3.850000000000000 	    0.048125000000000 	    0.120312500000000 	    0.090720722360805 
   3.900000000000000 	    0.048750000000000 	    0.121875000000000 	    0.089504402272124 
   3.950000000000000 	    0.049375000000000 	    0.123437500000000 	    0.088325763067161 
   4.000000000000000 	    0.050000000000000 	    0.125000000000000 	    0.087183417804126 
   4.050000000000001 	    0.050625000000000 	    0.126562500000000 	    0.086076056713048 
   4.100000000000000 	    0.051250000000000 	    0.128125000000000 	    0.085002442541906 
   4.150000000000000 	    0.051875000000000 	    0.129687500000000 	    0.083961406257000 
   4.200000000000000 	    0.052500000000000 	    0.131250000000000 	    0.082951843068585 
   4.250000000000000 	    0.053125000000000 	    0.132812500000000 	    0.081972708755486 
   4.300000000000001 	    0.053750000000000 	    0.134375000000000 	    0.081023016264989 
   4.350000000000000 	    0.054375000000000 	    0.135937500000000 	    0.080101832566477 
   4.400000000000000 	    0.055000000000000 	    0.137500000000000 	    0.079208275739403 
