           halfwidth 	                   dw 	                kappa 	           Difference 
   1.000000000000000 	    0.000000000000000 	    1.000000000000000 	    0.049144199788203 
   1.050000000000000 	    0.000000000000000 	    1.050000000000000 	    0.047173665078411 
   1.100000000000000 	    0.000000000000000 	    1.100000000000000 	    0.045266851395696 
   1.150000000000000 	    0.000000000000000 	    1.150000000000000 	    0.043417734450038 
   1.200000000000000 	    0.000000000000000 	    1.200000000000000 	    0.041621524443736 
   1.250000000000000 	    0.000000000000000 	    1.250000000000000 	    0.039874232073019 
   1.300000000000000 	    0.000000000000000 	    1.300000000000000 	    0.038172355486534 
   1.350000000000000 	    0.000000000000000 	    1.350000000000000 	    0.036512824349657 
   1.400000000000000 	    0.000000000000000 	    1.400000000000000 	    0.034892835034252 
   1.450000000000000 	    0.000000000000000 	    1.450000000000000 	    0.033309882590579 
   1.500000000000000 	    0.000000000000000 	    1.500000000000000 	    0.031761668378272 
   1.550000000000000 	    0.000000000000000 	    1.550000000000000 	    0.030246131100116 
   1.600000000000000 	    0.000000000000000 	    1.600000000000000 	    0.028761440510043 
   1.650000000000000 	    0.000000000000000 	    1.650000000000000 	    0.027306055581278 
   1.700000000000000 	    0.000000000000000 	    1.700000000000000 	    0.025878984511664 
   1.750000000000000 	    0.000000000000000 	    1.750000000000000 	    0.024482242171183 
   1.800000000000000 	    0.000000000000000 	    1.800000000000000 	    0.023114679309269 
   1.850000000000000 	    0.000000000000000 	    1.850000000000000 	    0.021768818953844 
   1.900000000000000 	    0.000000000000000 	    1.900000000000000 	    0.020442141051834 
   1.950000000000000 	    0.000000000000000 	    1.950000000000000 	    0.019133164316913 
   2.000000000000000 	    0.000000000000000 	    2.000000000000000 	    0.017840791882527 
   2.050000000000000 	    0.000000000000000 	    2.050000000000000 	    0.016564159801968 
   2.100000000000000 	    0.000000000000000 	    2.100000000000000 	    0.015340166547547 
   2.150000000000000 	    0.000000000000000 	    2.150000000000000 	    0.014170847205078 
   2.200000000000000 	    0.000000000000000 	    2.200000000000000 	    0.013082719033712 
   2.250000000000000 	    0.000000000000000 	    2.250000000000000 	    0.012173829297140 
   2.300000000000000 	    0.000000000000000 	    2.300000000000000 	    0.011475910236476 
   2.350000000000000 	    0.000000000000000 	    2.350000000000000 	    0.010984117462814 
   2.400000000000000 	    0.000000000000000 	    2.400000000000000 	    0.010685725921071 
   2.450000000000000 	    0.000000000000000 	    2.450000000000000 	    0.010566321563204 
   2.500000000000000 	    0.000000000000000 	    2.500000000000000 	    0.010610100992279 
   2.550000000000000 	    0.000000000000000 	    2.550000000000000 	    0.010801368564834 
   2.600000000000000 	    0.000000000000000 	    2.600000000000000 	    0.011118998162214 
   2.650000000000000 	    0.000000000000000 	    2.650000000000000 	    0.011545453831374 
   2.700000000000000 	    0.000000000000000 	    2.700000000000000 	    0.012072699599174 
   2.750000000000000 	    0.000000000000000 	    2.750000000000000 	    0.012694031882976 
   2.800000000000000 	    0.000000000000000 	    2.800000000000000 	    0.013398808598401 
   2.850000000000000 	    0.000000000000000 	    2.850000000000000 	    0.014177534523297 
   2.900000000000000 	    0.000000000000000 	    2.900000000000000 	    0.015021514976973 
   2.950000000000000 	    0.000000000000000 	    2.950000000000000 	    0.015922943475013 
   3.000000000000000 	    0.000000000000000 	    3.000000000000000 	    0.016874894699707 
   3.050000000000000 	    0.000000000000000 	    3.050000000000000 	    0.017871324769231 
   3.100000000000000 	    0.000000000000000 	    3.100000000000000 	    0.018906515703107 
   3.150000000000000 	    0.000000000000000 	    3.150000000000000 	    0.019976436708664 
   3.200000000000000 	    0.000000000000000 	    3.200000000000000 	    0.021078744735546 
   3.250000000000000 	    0.000000000000000 	    3.250000000000000 	    0.022204253923853 
   3.300000000000000 	    0.000000000000000 	    3.300000000000000 	    0.023352891952008 
   3.350000000000000 	    0.000000000000000 	    3.350000000000000 	    0.024516778378304 
   3.400000000000000 	    0.000000000000000 	    3.400000000000000 	    0.025698089077137 
   3.450000000000000 	    0.000000000000000 	    3.450000000000000 	    0.026890715671239 
   3.500000000000000 	    0.000000000000000 	    3.500000000000000 	    0.028092265018472 
   3.550000000000000 	    0.000000000000000 	    3.550000000000000 	    0.029305953909101 
   3.600000000000000 	    0.000000000000000 	    3.600000000000000 	    0.030524459005031 
   3.650000000000000 	    0.000000000000000 	    3.650000000000000 	    0.031746388853750 
   3.700000000000000 	    0.000000000000000 	    3.700000000000000 	    0.032973813151951 
   3.750000000000000 	    0.000000000000000 	    3.750000000000000 	    0.034206047119422 
   3.800000000000000 	    0.000000000000000 	    3.800000000000000 	    0.035437090667499 
   3.850000000000000 	    0.000000000000000 	    3.850000000000000 	    0.036667412504827 
   3.900000000000000 	    0.000000000000000 	    3.900000000000000 	    0.037899274875133 
   3.950000000000000 	    0.000000000000000 	    3.950000000000000 	    0.039129486016908 
   4.000000000000000 	    0.000000000000000 	    4.000000000000000 	    0.040354737819020 
   4.050000000000001 	    0.000000000000000 	    4.050000000000001 	    0.041574927670577 
   4.100000000000000 	    0.000000000000000 	    4.100000000000000 	    0.042789953955195 
   4.150000000000000 	    0.000000000000000 	    4.150000000000000 	    0.043999716243835 
   4.200000000000000 	    0.000000000000000 	    4.200000000000000 	    0.045204115473722 
   4.250000000000000 	    0.000000000000000 	    4.250000000000000 	    0.046403054113877 
   4.300000000000001 	    0.000000000000000 	    4.300000000000001 	    0.047596436317782 
   4.350000000000000 	    0.000000000000000 	    4.350000000000000 	    0.048784168063712 
   4.400000000000000 	    0.000000000000000 	    4.400000000000000 	    0.049966157283232 
